Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 13:13:46,20.2,3.43,60.8,0.0,3.43
2024-11-21 13:13:48,20.2,3.54,60.8,0.0,3.54
2024-11-21 13:13:50,20.2,3.54,60.8,0.0,3.54
2024-11-21 13:13:50,20.2,3.46,61.0,0.0,3.46
2024-11-21 13:13:52,20.2,3.46,61.0,0.0,3.46
2024-11-21 13:13:52,20.2,3.54,61.0,0.0,3.54
2024-11-21 13:13:54,20.2,3.54,61.0,0.0,3.54
2024-11-21 13:13:54,20.2,3.49,61.0,0.0,3.49
2024-11-21 13:13:56,20.2,3.49,61.0,0.0,3.49
2024-11-21 13:13:56,20.2,3.51,61.0,0.0,3.51
2024-11-21 13:13:58,20.2,3.51,61.0,0.0,3.51
2024-11-21 13:13:58,20.2,3.53,61.0,0.0,3.53
